category_id,category_name,category_slug,seo_title,meta_description,focus_keyword,category_url
3551,Construction Hardware,construction-hardware,Shop Construction Hardware | Latest Trends & Affordable Prices,"Browse our premium collection of construction hardware. Shop top styles, quality brands, and exclusive deals online today!","['construction hardware', 'buy construction hardware', 'construction hardware online']",https://pay.4more.ca/product-category/construction-hardware/
3552,Baby Toys,baby-toys,Shop Baby Toys | Latest Trends & Affordable Prices,"Browse our premium collection of baby toys. Shop top styles, quality brands, and exclusive deals online today!","['baby toys', 'buy baby toys', 'baby toys online']",https://pay.4more.ca/product-category/baby-toys/
3553,Floor & Fabric Care,floor-fabric-care,The Ultimate Guide to Floor & Fabric Care Products,"Keep your floors and fabrics looking new. Explore the best floor cleaners for hardwood and tile, plus top-rated carpet shampoos and laundry stain removers.","['floor and fabric care', 'hardwood floor cleaner', 'carpet cleaner machine solution', 'upholstery cleaner', 'best laundry detergent', 'stain removers.']",https://pay.4more.ca/product-category/floor-fabric-care/
3554,Dolls & Accessories,dolls-accessories,Shop Dolls & Accessories | Latest Trends & Affordable Prices,"Browse our premium collection of dolls & accessories. Shop top styles, quality brands, and exclusive deals online today!","['dolls & accessories', 'buy dolls & accessories', 'dolls & accessories online']",https://pay.4more.ca/product-category/dolls-accessories/
3555,Flooring Supplies,flooring-supplies,Shop Flooring Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of flooring supplies. Shop top styles, quality brands, and exclusive deals online today!","['flooring supplies', 'buy flooring supplies', 'flooring supplies online']",https://pay.4more.ca/product-category/flooring-supplies/
3556,Electronics for Kids,electronics-for-kids,Educational & Fun Electronics for Kids | Tablets & Toys,"Shop safe and engaging electronics for kids. Discover learning tablets, cameras, smartwatches, and STEM toys that make learning fun.","['Electronics for kids', 'kids tablets', 'educational toys', 'VTech', 'LeapFrog', 'kids camera', 'kids smartwatch', 'STEM toys', 'robots for kids', 'walkie talkies.']",https://pay.4more.ca/product-category/electronics-for-kids/
3557,Parts & Plumbing,parts-plumbing,Pool Replacement Parts & Plumbing Supplies,"Fix and maintain your pool with our extensive inventory of replacement parts and plumbing supplies. Find valves, fittings, O-rings, and more.","['Pool parts', 'pool plumbing', 'pump parts', 'filter parts', 'PVC fittings', 'pool valves', 'skimmer basket', 'O-rings', 'replacement pool parts.']",https://pay.4more.ca/product-category/parts-plumbing/
3558,Pipes & Fittings,pipes-fittings,Shop Pipes & Fittings | Latest Trends & Affordable Prices,"Browse our premium collection of pipes & fittings. Shop top styles, quality brands, and exclusive deals online today!","['pipes & fittings', 'buy pipes & fittings', 'pipes & fittings online']",https://pay.4more.ca/product-category/pipes-fittings/
3559,Paint Supplies,paint-supplies,Shop Paint Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of paint supplies. Shop top styles, quality brands, and exclusive deals online today!","['paint supplies', 'buy paint supplies', 'paint supplies online']",https://pay.4more.ca/product-category/paint-supplies/
3560,Light Bulbs,light-bulbs,Shop Light Bulbs | Latest Trends & Affordable Prices,"Browse our premium collection of light bulbs. Shop top styles, quality brands, and exclusive deals online today!","['light bulbs', 'buy light bulbs', 'light bulbs online']",https://pay.4more.ca/product-category/light-bulbs/
3561,Candles,candles,Shop Candles | Latest Trends & Affordable Prices,"Browse our premium collection of candles. Shop top styles, quality brands, and exclusive deals online today!","['candles', 'buy candles', 'candles online']",https://pay.4more.ca/product-category/candles/
3562,Tools & Accessories,tools-accessories,Shop Tools & Accessories | Latest Trends & Affordable Prices,"Browse our premium collection of tools & accessories. Shop top styles, quality brands, and exclusive deals online today!","['tools & accessories', 'buy tools & accessories', 'tools & accessories online']",https://pay.4more.ca/product-category/tools-accessories/
3563,Safety Gear & Equipment,safety-gear-equipment,Shop Safety Gear & Equipment | Latest Trends & Affordable Prices,"Browse our premium collection of safety gear & equipment. Shop top styles, quality brands, and exclusive deals online today!","['safety gear & equipment', 'buy safety gear & equipment', 'safety gear & equipment online']",https://pay.4more.ca/product-category/safety-gear-equipment/
